timestamp,date;_GM;T,sta;tu;name;away_team_name;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no
1701961200,Dec;7;2023;-;Hazm; Fateh;16;0,57;2;0,82;1,29;2;0;2;2;2;0;5,14;;7;8;3;0;1;0;0;3;0;1;16;12;6;5;7;3;20;8;45;55;0,97;1,26;1,77;1,34;4;86;100;79;50;22;64;86;57;86;8,86;4,43;5,31;3,86;1,44;1,25;1,73;2,8;5,25;1,73;1,95
1701961200,Dec;7;2023;-;amk; Ittihad;16;1,86;1,88;1,41;1,47;3;1;4;3;2;1;12,45'7,46;45'3;8;6;1;0;3;0;1;0;0;3;16;11;5;5;7;5;11;16;49;51;1,52;1,52;1,41;1,27;2,93;56;82;55;42;15;48;68;56;82;11,29;2,31;5,04;4,37;1,53;1,2;1,61;2,54;4,47;1,68;2,15
1701972000,Dec;7;2023;-;Shabab; Ittifaq;16;1,57;1,38;1,59;1,35;0;0;0;0;0;0;;;5;6;2;2;0;1;2;2;0;1;17;11;6;3;6;7;10;8;55;45;1,57;1,25;1,49;1,17;2,3;48;68;34;27;14;27;61;48;68;9,88;3,86;2,18;3,26;3,23;1,38;2,1;3,9;8;1,83;1,85
1702047600,Dec;8;2023;-;Ta'ee; Hil;16;1,86;2,71;1,29;2,76;1;2;3;3;1;2;45'5;20,3;0;10;3;0;2;0;1;2;0;2;9;15;5;6;3;6;10;16;34;66;1,29;2,13;1,01;1,69;4,07;50;86;71;50;36;43;86;64;100;11,28;3,57;11,8;6,75;1,19;1,11;1,38;1,95;3,2;1,83;1,83
1702047600,Dec;8;2023;-;Taawon; Feiha;16;2;1,71;1,76;1,47;4;1;5;3;2;1;15,40,62,84;6;7;4;0;0;0;0;0;0;0;0;12;9;10;4;1;3;9;10;62;38;1,7;1,28;1,84;1;2,72;72;79;57;22;14;50;86;36;64;9,86;3,28;1,78;3,6;4;1,25;1,75;2,9;5;1,73;2
1702047600,Dec;8;2023;-;Khaleej;Abha;16;0,86;0,14;0,88;0,12;3;1;4;2;2;0;16,45'3,59;80;6;6;4;1;1;0;2;3;0;1;8;14;4;4;2;9;16;13;47;53;1,32;1,27;0,89;1,44;3,22;64;79;57;57;22;57;79;50;86;7,29;4,72;2,12;3,54;3,12;1,25;1,75;2,95;5,2;1,63;2,2
1702058400,Dec;8;2023;-;Nassr; Riyadh;16;2,29;1;2,29;0,94;4;1;5;2;2;0;31,45'3,67,90'4;68;9;2;1;0;2;0;0;1;2;0;23;2;9;2;8;0;9;10;67;33;1,75;0,98;2,27;0,38;3,64;50;93;79;43;22;57;93;43;100;10,29;3,71;1,13;7,5;19;1,11;1,38;1,95;3,1;2,05;1,67
1702134000,Dec;9;2023;-;Ahli; Raed;16;2,5;0,43;2,18;1,06;0;0;0;0;0;0;;;11;2;2;0;3;0;1;1;0;3;23;3;5;0;10;3;5;7;71;29;1,68;1,2;1,96;0,31;2,48;41;53;47;34;21;41;53;34;59;11,11;4,46;1,26;5;7,15;1,1;1,36;2,05;3,3;1,65;1,95
1702144800,Dec;9;2023;-;Wahda; Akhdoud;16;1,63;1;1,29;0,82;2;0;2;1;1;0;16,84;;6;5;1;0;1;1;0;1;1;1;14;21;8;5;5;9;17;13;49;51;1,56;1,22;1,61;1,59;3,22;59;86;66;45;20;52;73;66;100;8,7;3,93;1,69;3,6;3,87;1,22;1,73;2,7;4,75;1,67;2,1
1702566000,Dec;14;2023;-;ha; Hazm;17;1,5;0,5;1,76;0,59;1;1;2;0;0;0;79;64;1;4;3;0;4;0;0;3;0;4;10;11;2;5;4;4;10;17;57;43;1,14;1,42;0,88;1,21;3,13;69;75;69;50;25;38;63;63;88;7,01;3,26;2,51;3,51;2,54;1,22;1,67;2,65;4,75;1,5;2,38
1702566000,Dec;14;2023;-;Akhdoud; Ta'ee;17;0,75;0,5;1,12;0,53;1;0;1;0;0;0;56;;6;5;2;0;0;0;1;1;0;0;17;10;6;4;8;4;16;13;44;56;1,19;1,22;1,66;1,1;2,51;38;69;44;19;7;38;63;38;88;8,63;5,76;1,79;3,3;3,6;1,25;1,72;2,8;5;1,57;2,2
1702576800,Dec;14;2023;-;Feiha; Ahli;17;0,88;1,43;1,12;1,65;0;4;4;4;0;4;;11,17,30,43;3;7;2;0;0;0;0;2;0;0;7;17;3;9;3;7;16;15;43;57;1,18;1,6;0,9;1,97;3,23;55;62;62;62;28;56;63;55;68;9,61;5,18;4,34;3,96;1,68;1,2;1,62;2,5;4,5;1,55;2,25
1702652400,Dec;15;2023;-;Raed;Dhamk;17;1,13;1;1,12;1;0;1;1;1;0;1;;42;6;1;3;0;3;0;1;2;2;1;6;9;2;3;1;4;14;13;50;50;1,16;1,16;0,75;0,93;3,07;57;88;69;32;13;38;76;50;94;7,01;4,76;2,65;3,4;2,5;1,25;1,77;2,9;5,5;1,68;2,13
1702652400,Dec;15;2023;-;Fateh; Shabab;17;1,25;0,63;1,35;1;1;1;2;1;1;0;15;58;5;8;3;0;3;0;0;3;2;1;12;17;7;8;3;4;10;19;40;60;1,53;1,31;1,31;1,82;3,07;50;75;57;44;25;44;69;57;82;10,01;4,75;2,65;3,5;2,45;1,23;1,73;2,76;5,1;1,6;2,3
1702652400,Dec;15;2023;-;Hilal; Wahda;17;2,75;0,86;2,88;0,82;2;0;2;1;1;0;20,8;;8;4;0;0;0;0;0;0;0;0;19;10;8;3;8;7;16;9;71;29;2,19;1,23;2,17;1,05;3,16;48;87;55;34;21;40;82;67;75;11,24;4,02;1,16;7,5;11;1,09;1,37;1,93;3;1,93;1,75
1702738800,Dec;16;2023;-;Riyadh; Kheej;17;1,13;0,88;1,12;1,29;0;1;1;1;0;1;;24;0;3;3;0;2;0;0;3;1;1;3;12;0;5;3;4;16;15;52;48;1;1,19;0,35;1,21;2,57;51;63;44;44;7;32;82;38;76;7,25;4,13;3,35;3,5;2,05;1,29;1,83;3,1;6;1,65;2,05
1702749600,Dec;16;2023;-;Ittifaq; Taawon;17;1,71;1,75;1,47;1,71;0;2;2;1;0;1;;41,63;5;4;1;0;1;0;0;1;0;1;8;12;2;6;3;2;12;8;42;58;1,54;1,71;0,86;1,24;2,82;75;87;48;27;14;34;73;47;75;11,29;4,09;2,4;3,4;2,8;1,3;1,9;3,25;6,25;1,67;2,05
1703170800,Dec;21;2023;-;Khaleej; Feiha;18;1,13;1,5;0,88;1,47;3;0;3;2;2;0;21,32,82;;7;3;1;0;4;0;1;0;2;2;17;6;9;3;6;3;7;14;62;38;1,27;1,25;1,92;0,81;3;82;88;57;44;13;57;94;50;75;8,13;4,25;2,11;3,42;3,23;1,28;1,86;3,3;6,5;1,72;2,05
1703170800,Dec;21;2023;-;amk; Ta'ee;18;2;0,44;1,41;0,53;3;0;3;0;0;0;57,85,90'11;;8;5;1;0;5;1;0;1;0;6;26;8;10;3;9;3;7;18;47;53;1,5;1,21;2,18;0,83;3,28;61;89;54;49;18;60;72;60;95;9,52;4,16;1,65;4;4,44;1,22;1,69;2,69;4,87;1,62;2,1
1703181600,Dec;21;2023;-;Hilal;Abha;18;2,78;0,13;2,88;0,12;7;0;7;2;2;0;18,25,72,79,82,86,90'5;;6;3;1;0;3;0;0;1;0;3;22;10;10;4;9;4;9;12;66;34;2,18;1,29;2,46;1,01;3,33;48;82;54;49;25;54;71;60;84;10,69;3,8;1,1;8,5;23;1,09;1,3;1,77;2,75;2,05;1,67
1703257200,Dec;22;2023;-;Akhdoud; Shabab;18;1;0,67;1,12;1;1;0;1;1;1;0;3;;3;8;3;1;0;1;1;3;0;1;8;10;3;0;4;4;14;12;26;74;1,24;1,37;0,89;0,74;2,28;45;61;50;22;0;22;56;39;89;10,22;5,34;2,09;3,18;2,88;1,25;1,76;2,8;5,25;1,57;2,2
1703257200,Dec;22;2023;-;Nassr; Ittifaq;18;2,38;1,33;2,29;1,35;3;1;4;1;1;0;43,59,73;85;4;1;1;0;2;0;1;0;1;1;22;6;12;3;6;3;9;13;67;33;1,81;1,24;2,53;0,76;2,71;36;72;49;36;18;36;72;36;72;10,36;2,61;1,3;5,5;8,5;1,11;1,47;2,2;3,75;1,78;1,95
1703257200,Dec;22;2023;-;Hazm; Ahli;18;0,88;1,63;0,82;1,65;0;4;4;1;0;1;;45'1,58,81,90'1;3;12;3;0;2;0;2;1;1;1;11;20;5;13;4;4;16;15;40;60;1,07;1,64;1,24;2,31;4,44;63;94;76;69;38;76;94;63;75;9,51;5,25;6,5;4,5;1,4;1,15;1,5;2,25;3,8;1,73;2
1703343600,Dec;23;2023;-;Taawon; Fateh;18;2,13;1,75;1,76;1,29;1;3;4;3;0;3;90'4;30,35,45'2;10;4;2;0;4;0;1;1;2;2;22;11;8;4;8;5;16;14;68;32;1,72;1,27;2,04;1,14;2,94;76;88;69;32;13;69;82;38;69;10,88;3,51;1,83;3,9;3,93;1,18;1,55;2,4;4;1,52;2,45
1703354400,Dec;23;2023;-;Ittihad; Raed;18;1,86;0,5;1,71;1,06;1;3;4;2;1;1;25;22,72,90;3;5;2;1;1;0;1;2;1;0;10;17;4;8;1;8;8;15;61;39;1,64;1,09;0,84;1,91;3,2;55;62;55;41;34;41;62;48;55;11,39;5,04;1,28;5,5;9;1,18;1,55;2,4;4,2;1,9;1,85
1703440800,Dec;24;2023;-;Wahda; Riyadh;18;1,78;0,88;1,29;0,94;3;1;4;1;1;0;36,82,90'4;86;7;9;1;0;2;0;0;1;2;0;11;12;9;7;1;5;8;7;45;55;1,56;0,91;1,53;1,52;3,83;65;94;83;59;30;71;89;64;100;8,46;3,57;1,78;3,75;4,2;1,2;1,66;2,7;5,25;1,62;2,2
1703613600,Dec;26;2023;-;Ittihad; Nassr;17;1,63;2,25;1,71;2,53;2;5;7;3;1;2;14,51;19,38,68,75,82;3;4;4;1;4;0;2;3;2;2;11;17;6;9;5;8;9;17;40;60;1,54;1,85;1,42;2,04;4,07;75;94;88;63;32;44;82;88;88;9,51;4,13;2,79;3,34;2,07;1,18;1,55;2,36;4;1,44;2,5
1703775600,Dec;28;2023;-;Ittifaq; Hazm;19;1,5;0,56;1,47;0,59;1;1;2;0;0;0;70;90'1;13;4;0;0;1;0;0;0;0;1;16;9;5;4;4;2;9;10;62;38;1,46;1,4;1,43;0,9;2,83;77;83;53;35;18;29;71;53;83;9,14;3,74;1,62;4,14;4,96;1,24;1,74;2,83;5,2;1,78;2
1703775600,Dec;28;2023;-;Riyadh;Dhamk;19;1;1,22;1,12;1;1;0;1;0;0;0;51;;1;6;2;0;2;0;0;2;1;1;5;13;3;2;2;6;17;11;35;65;0,93;1,14;0,69;1,23;2,39;45;56;39;33;11;22;73;33;67;5,11;4,78;2,54;3,2;2,2;1,22;1,72;2,8;5;1,55;2,25
1703862000,Dec;29;2023;-;Feiha; Hil;19;0,78;2,75;1,12;2,76;0;2;2;0;0;0;;86,90'11;1;4;5;0;1;0;0;5;0;1;3;17;0;7;2;7;9;8;27;73;1,15;2,07;0,34;2,04;3,18;42;72;60;47;18;42;67;48;66;11,69;3,53;11;6,5;1,22;1,1;1,35;1,91;3;1,73;1,95
1703862000,Dec;29;2023;-;Raed;Abha;19;1;0,11;1,12;0,12;4;3;7;3;1;2;21,46,50,90'7;17,45'3,67;3;0;2;0;3;0;1;1;1;2;20;7;8;6;7;1;12;13;59;41;1,12;1,26;1,86;0,97;3,56;50;84;78;50;22;50;84;56;95;8,56;4,44;1,7;3,9;4,33;1,18;1,55;2,35;4,2;1,5;2,35
1703872800,Dec;29;2023;-;Ahli; Kheej;19;2,33;1,11;2,18;1,29;1;0;1;0;0;0;90'9;;8;2;2;0;4;0;1;1;0;4;17;8;7;4;6;2;16;10;61;39;1,71;1,19;1,89;0,78;2,45;45;62;44;39;11;39;73;39;73;9,11;3,89;1,4;4,75;7;1,18;1,57;2,45;4,33;1,73;1,95
1703948400,Dec;30;2023;-;Fateh; Akhdoud;19;1,22;0,88;1,35;0,82;0;0;0;0;0;0;;;8;2;2;0;4;0;1;1;2;2;18;9;7;3;10;3;12;11;64;36;1,5;1,27;2,08;0,83;2,86;47;77;41;29;29;41;76;41;89;9,74;4,61;1,77;3,75;4,2;1,25;1,75;2,88;5,5;1,67;2,05
1703959200,Dec;30;2023;-;Shabab; Wahda;19;1,5;0,75;1,59;0,82;1;0;1;0;0;0;85;;8;3;2;0;1;0;1;1;0;1;13;8;4;2;4;5;15;9;57;43;1,56;1,21;1,28;0,82;2,82;57;82;51;32;19;25;82;63;82;10,63;5,13;1,95;3,65;3,45;1,25;1,75;2,88;5,25;1,62;2,1
1703959200,Dec;30;2023;-;Taawon; Nassr;19;1,89;2,33;1,76;2,53;1;4;5;3;1;2;13;26,35,50,90'2;0;5;2;0;3;0;2;0;2;1;15;21;10;7;3;11;15;14;45;55;1,75;1,87;1,79;2,02;3,61;73;89;84;50;28;56;78;67;84;10,67;3,33;5,5;4,5;1,5;1,13;1,42;2,05;3,35;1,5;2,38
1707328800,Feb;7;2024;-;Ta'ee; Ittihad;19;1,63;1,67;1,29;1,47;0;3;3;2;0;2;;8,42,87;5;5;3;0;2;0;1;2;1;1;17;17;4;6;8;5;10;11;37;63;1,26;1,49;1,37;1,47;2,93;48;71;60;30;19;42;66;36;78;10;3,11;4,2;4;1,73;1,18;1,6;2,55;4,33;1,57;2,2
1708005600,Feb;15;2024;-;ha; Taawon;20;1,44;1,89;1,76;1,71;1;1;2;0;0;0;90'3;90'6;5;6;3;0;3;0;1;2;0;3;3;18;0;7;3;5;13;20;38;62;1,11;1,66;0,39;1,6;2,89;62;84;50;33;17;33;61;56;84;8,67;3,78;5,1;4,63;1,49;1,16;1,51;2,28;3,85;1,55;2,25
1708016400,Feb;15;2024;-;Khaleej; Ittifaq;20;1,33;1,2;0,88;1,35;0;2;2;0;0;0;;49,61;3;5;2;0;2;0;0;2;0;2;10;13;3;6;6;4;9;11;49;51;1,34;1,19;0,97;1,41;2,34;49;70;43;37;5;44;70;37;64;7,91;3,76;2,96;3,21;2,47;1,38;2,1;3,85;8;1,83;1,85
1708092000,Feb;16;2024;-;amk; Shabab;20;2,11;0,6;1,41;1;0;1;1;0;0;0;;82;2;4;2;1;2;0;1;2;1;1;8;10;3;7;4;2;10;12;41;59;1,58;1,31;0,9;1,34;3,09;64;85;64;49;11;44;69;64;90;11,39;4,03;2,71;3,42;2,54;1,26;1,85;3,07;5,66;1,65;2,1
1708102800,Feb;16;2024;-;Wahda; Ta'ee;20;1,9;0,4;1,29;0,53;1;1;2;0;0;0;72;90'8;6;8;2;0;1;0;1;1;1;0;12;16;3;4;7;4;10;11;57;43;1,56;1,17;1,2;1,11;3,25;50;90;60;45;15;50;70;65;95;8,6;4,5;1,62;4,24;4,84;1,22;1,7;2,8;5,25;1,72;2,05
1708102800,Feb;16;2024;-;Akhdoud; Ahli;20;1,2;1,78;1,12;1,65;3;2;5;4;2;2;25,43,59;32,45'3;3;8;2;0;1;1;0;2;0;2;6;15;4;7;1;6;10;9;56;44;1,21;1,72;0,78;1,89;3,17;43;65;65;50;17;49;80;44;79;10,69;5,69;5,98;4,32;1,35;1,17;1,55;2,4;3,8;1,75;1,95
1708178400,Feb;17;2024;-;Hazm; Feiha;20;0,78;1,33;0,82;1,47;1;3;4;2;1;1;9;13,59,82;7;4;2;0;2;0;0;2;2;0;20;13;5;8;7;4;11;8;52;48;1,08;1,2;1,6;1,66;3,78;67;95;67;45;28;56;95;56;78;8,44;4,11;2,46;3,43;2,8;1,28;1,88;3,2;6;1,68;2,1
1708189200,Feb;17;2024;-;Nassr; Fateh;20;2,44;1,89;2,29;1,29;2;1;3;2;1;1;17,72;29;8;6;1;0;4;0;1;0;1;3;26;13;10;7;9;3;10;16;66;34;1,89;1,26;2,48;1,43;3,5;73;100;78;50;11;61;95;45;89;11,11;3,77;1,14;6;9,5;1,06;1,17;1,65;2,45;1,55;2,25
1708264800,Feb;18;2024;-;Hilal; Raed;20;2,8;0,78;2,88;1,06;3;1;4;2;2;0;3,29,52;90'6;7;2;4;0;0;0;2;2;0;0;18;3;7;2;6;0;13;9;74;26;2,21;1,18;1,98;0,42;2,82;37;67;42;32;21;47;57;47;57;12,61;4,16;1,18;7,75;13;1,09;1,25;1,87;2,9;1,83;1,83
1708275600,Feb;18;2024;-;Ittihad; Riyadh;20;1,44;0,78;1,71;0,94;2;0;2;1;1;0;12,90'7;;2;2;1;0;2;0;0;1;0;2;13;8;7;0;6;7;13;12;60;40;1,53;0,98;1,87;0,69;4,17;73;89;84;62;39;62;89;67;89;9,34;4,89;1,24;6,5;11;1,14;1,38;2,17;3,6;1,91;1,8
1708696800,Feb;23;2024;-;Taawon; Akhdoud;21;1,7;0,89;1,76;0,82;3;1;4;2;2;0;7,10,86;57;2;3;2;0;2;0;1;1;1;1;14;10;8;4;5;4;7;6;61;39;1,76;1,22;1,58;1,05;2,61;52;74;52;26;21;46;68;37;80;9,83;4,17;1,57;4;5,5;1,25;1,75;2,8;5,25;1,73;1,95
1708696800,Feb;23;2024;-;Riyadh; Raed;21;1,2;0,7;1,12;1,06;1;1;2;1;0;1;82;38;2;4;2;0;2;0;1;1;0;2;7;14;4;5;2;6;13;19;55;45;0,91;1,1;0,9;1,37;2,25;40;45;40;35;10;30;60;30;55;8,2;4,4;2,88;3,2;2,05;1,3;1,94;3,3;6,25;1,73;2
1708707600,Feb;23;2024;-;Fateh;Dhamk;21;1,2;1,1;1,35;1;1;1;2;0;0;0;52;65;9;7;2;0;0;0;0;2;0;0;13;16;5;4;3;4;12;7;44;56;1,56;1,15;1,23;1,19;2,8;50;65;40;35;30;40;70;40;75;8,2;4,7;2,35;3,45;2,8;1,25;1,73;2,8;5;1,55;2,25
1708783200,Feb;24;2024;-;Ta'ee; Ahli;21;1,44;1,6;1,29;1,65;1;4;5;2;1;1;43;45'8,60,82,88;5;9;5;0;1;0;3;2;0;1;6;21;4;9;2;9;18;14;40;60;1,27;1,73;0,9;2,11;4,03;58;84;84;62;37;68;89;52;85;10,21;4,91;6,5;4,75;1,42;1,17;1,55;2,4;4,2;1,7;2
1708794000,Feb;24;2024;-;Hazm; Kheej;21;0,7;1;0,82;1,29;1;1;2;1;0;1;53;32;6;5;3;0;3;0;1;2;0;3;16;8;7;0;7;4;12;11;42;58;1,14;1,15;1,72;0,53;3,45;55;80;55;50;20;50;85;55;80;8,4;4,6;2,75;3,35;2,45;1,28;1,85;3,1;6;1,65;2,05
1708869600,Feb;25;2024;-;Feiha;Abha;21;0,7;0,1;1,12;0,12;3;2;5;2;1;1;45'1,70,89;29,90'6;4;6;1;1;3;0;1;1;2;1;14;17;7;5;6;4;9;18;35;65;1,07;1,23;1,52;1,31;3,3;45;65;60;60;30;50;55;55;75;7,8;4,4;1,89;3,75;3,92;1,25;1,77;2,88;5,25;1,67;2,1
1708880400,Feb;25;2024;-;Shabab; Nassr;21;1,67;2,4;1,59;2,53;2;3;5;2;1;1;45'8,67;21,46,86;11;3;4;1;2;0;1;4;1;1;16;13;8;7;4;1;12;9;54;46;1,53;1,88;1,73;1,19;3,31;68;84;67;46;26;36;68;78;89;10,71;5,11;4,72;4,4;1,64;1,16;1,56;2,26;3,75;1,57;2,25
1708956000,Feb;26;2024;-;Ittifaq; Hil;21;1,44;2,78;1,47;2,76;0;2;2;2;0;2;;39,45'5;7;5;2;0;3;0;1;1;1;2;11;11;4;6;4;5;15;13;40;60;1,46;2,07;1,12;1,53;3,39;61;95;56;33;17;33;78;56;89;12,89;3,11;6;4,8;1,41;1,16;1,53;2,36;4;1,73;2
1708966800,Feb;26;2024;-;Ittihad; Wahda;21;1,6;0,67;1,71;0,82;2;1;3;1;0;1;84,90'4;35;12;2;1;1;4;0;0;2;2;2;24;9;8;4;9;2;15;7;65;35;1,56;1,17;2,34;0,83;3,6;57;84;63;47;31;36;90;63;85;8,96;4,38;1,32;5,25;7,23;1,16;1,57;2,4;4;1,83;1,83
1709215200,Feb;29;2024;-;Wahda; Taawon;22;1,82;1,8;1,29;1,71;3;3;6;4;2;2;20,35,74;28,45,86;5;5;1;0;1;0;0;1;0;1;11;18;6;10;1;3;6;13;42;58;1,53;1,65;1,06;1,83;3,07;67;95;52;42;14;43;76;66;85;10,53;3,75;2,09;3,18;2,88;1,22;1,61;2,8;5;1,57;2,3
1709215200,Feb;29;2024;-;Raed; Feiha;22;1,2;1,5;1,12;1,47;1;2;3;0;0;0;55;50,76;2;1;1;1;2;0;0;2;0;2;14;14;4;8;5;4;13;13;46;54;1,19;1,24;1,09;1,5;3,3;65;90;75;35;15;50;95;50;85;8,6;4;2,12;3,38;3,24;1,3;1,93;3,3;6,5;1,78;1,95
1709226000,Feb;29;2024;-;Nassr; Hazm;22;2,5;0,6;2,29;0,59;4;4;8;1;1;0;31,61,71,90'4;53,66,84,90'9;14;4;1;0;4;0;0;1;1;3;28;15;11;6;8;5;10;14;69;31;1,95;1,35;2,42;1,24;3,2;70;90;65;45;20;40;80;60;90;10,1;3,4;1,1;12,06;14,77;1,07;1,16;1,66;2,4;1,85;1,83
1709301600,Mar;1;2024;-;Akhdoud; Riyadh;22;1,36;0,7;1,12;0,94;1;2;3;1;0;1;74;45'1,87;8;9;1;0;2;0;0;1;0;2;15;11;6;6;8;1;10;6;49;51;1,17;0,95;1,69;1,16;2,94;48;68;63;34;20;44;77;34;91;9,04;4,83;1,57;4,15;5,37;1,22;1,75;2,95;5,5;1,78;1,95
1709301600,Mar;1;2024;-;ha; Ta'ee;22;1,4;0,45;1,76;0,53;2;0;2;1;1;0;38,49;;3;7;2;0;3;0;0;2;2;1;11;11;6;3;5;4;13;18;45;55;1,04;1,17;1,33;1;2,87;53;81;48;29;15;33;43;63;96;7,46;4,61;2,45;3,4;2,7;1,22;1,75;2,85;5,25;1,6;2,25
1709312400,Mar;1;2024;-;Hilal; Ittihad;22;2,82;1,8;2,88;1,47;3;1;4;2;1;1;39,59,67;12;7;2;2;0;3;0;0;2;1;2;17;8;10;3;2;3;21;18;66;34;2,19;1,49;2,05;0,92;2,79;33;81;48;28;9;48;67;42;72;12,45;3,02;1,57;4,5;4,75;1,12;1,36;1,95;3,1;1,44;2,7
1709388000,Mar;2;2024;-;Khaleej; Shabab;22;1,2;0,82;0,88;1;0;0;0;0;0;0;;;0;1;2;0;2;0;1;1;0;2;12;11;4;7;7;4;10;10;35;65;1,3;1,31;1,22;1,5;2,49;53;77;48;34;0;39;68;48;81;9,36;5,14;3,6;3,6;1,95;1,3;1,95;3,5;6,5;1,8;1,95
1709388000,Mar;2;2024;-;amk; Ittifaq;22;1,9;1,36;1,41;1,35;0;2;2;2;0;2;;16,45'6;2;5;0;1;0;0;1;0;0;0;6;11;3;5;2;4;8;17;44;56;1,51;1,21;0,74;1,24;2,71;49;73;49;44;15;39;58;53;78;9,41;2,77;2,45;3,4;2,75;1,3;1,9;3,3;6,25;1,72;2,05
1709398800,Mar;2;2024;-;Ahli; Fateh;22;2,4;1,7;2,18;1,29;1;1;2;1;0;1;75;45'8;2;7;2;1;3;1;2;1;2;2;14;13;4;3;6;6;9;16;50;50;1,73;1,27;1,28;1,14;2,6;60;75;60;35;5;55;70;30;75;10,5;4,3;1,4;4,75;6,5;1,15;1,5;2,3;4;1,67;2,05
1709820000,Mar;7;2024;-;amk; Wahda;23;1,73;0,6;1,41;0,82;1;0;1;1;1;0;22;;4;3;1;0;2;1;0;1;1;2;8;8;3;0;3;4;7;16;56;44;1,44;1,13;0,84;0,53;3,18;57;86;62;43;19;42;82;62;91;9,48;3,55;2,15;3,55;3,1;1,25;1,75;2,88;5,25;1,6;2,15
1709820000,Mar;7;2024;-;Shabab; Feiha;23;1,5;1,64;1,59;1,47;2;3;5;0;0;0;86,89;50,74,90'8;11;1;2;0;3;0;1;1;0;3;23;5;8;4;11;1;12;7;72;28;1,55;1,27;2,26;0,76;2,89;71;81;57;33;19;43;76;58;81;10,51;5,12;1,9;3,7;3,65;1,25;1,8;3;5,75;1,67;2,05
1709830800,Mar;7;2024;-;Nassr; Raed;23;2,36;0,73;2,29;1,06;1;3;4;2;1;1;24;18,46,87;11;4;0;0;6;0;0;0;0;6;17;8;4;6;10;1;5;9;72;28;1,99;1,13;1,79;1,03;3,32;60;78;64;46;23;45;78;46;78;12,46;3,63;1,25;5,5;8;1,12;1,41;2,02;3,23;1,72;2,07
1709906400,Mar;8;2024;-;Ta'ee; Hazm;23;1,3;0,64;1,29;0,59;1;0;1;1;1;0;6;;7;7;2;0;2;0;0;2;0;2;13;17;7;5;3;8;13;8;38;62;1,23;1,34;1,38;1,73;3,44;71;81;68;43;34;44;72;62;86;8,11;4,58;2,01;3,76;3,18;1,22;1,75;2,9;4,75;1,67;2,1
1709906400,Mar;8;2024;-;Riyadh; Hil;23;1,18;2,8;1,12;2,76;1;3;4;0;0;0;52;66,75,90'3;1;9;5;0;1;0;0;5;0;1;5;25;4;11;0;11;4;9;24;76;0,91;2,02;0,63;2,71;2,86;38;73;44;34;10;30;82;39;72;9,05;3,89;13,49;10,35;1,1;1,08;1,2;1,75;2,65;1,83;1,83
1709917200,Mar;8;2024;-;Ittihad; Akhdoud;23;1,73;0,8;1,71;0,82;2;1;3;1;1;0;45,83;63;6;7;2;0;1;0;1;1;0;1;10;13;4;4;3;6;8;10;64;36;1,63;1,2;1,12;1,29;3,2;57;81;57;38;23;38;76;57;86;9,29;5,24;1,44;4,62;5,85;1,18;1,6;2,5;4;1,8;1,91
1709992800,Mar;9;2024;-;Fateh; Kheej;23;1,18;1;1,35;1,29;1;2;3;1;0;1;82;45'1,59;4;5;1;0;1;0;0;1;1;0;9;20;4;9;4;9;21;14;61;39;1,53;1,1;1,14;2,1;2,73;55;69;36;36;23;41;78;41;78;9,73;4,45;2,03;3,35;3,05;1,25;1,8;3;5,5;1,67;2,1
1709992800,Mar;9;2024;-;Ittifaq;Abha;23;1,3;0,09;1,47;0,12;3;0;3;0;0;0;54,73,89;;11;3;0;0;2;0;0;0;0;2;18;8;9;0;5;7;14;13;70;30;1,42;1,24;2,07;0,54;3,63;67;86;61;51;33;52;76;57;90;10,02;3,86;1,37;4,4;6,2;1,18;1,6;2,55;4,1;1,77;1,95
1710003600,Mar;9;2024;-;Taawon; Ahli;23;1,82;1,73;1,76;1,65;0;1;1;0;0;0;;82;3;6;2;0;0;0;1;1;0;0;15;7;3;2;7;1;8;13;49;51;1,74;1,77;1,11;0,69;3,87;69;87;82;68;36;78;91;55;78;11,54;4,19;3,6;4;1,85;1,18;1,55;2,4;4;1,52;2,45
