timestamp,date;_GM;T,sta;tu;s;attendance;home_team_name;away_team_name;referee;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no;stadium_name;
1737557700,Jan;22;2025;-;2:55pm;incomplete;N/A; Fateh;Dhamk;N/A;16;0.71;0.50;0.71;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.29;0.00;0.00;3.27;77;85;62;32;32;16;86;62;92;7.47;3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Fateh Club Stadium (Al-Hasa)
1737565200,Jan;22;2025;-;5:00pm;incomplete;N/A; Ittihad; Shabab;N/A;16;3.00;2.17;3.00;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.09;0.00;0.00;2.69;44;68;44;22;15;15;54;60;85;7.83;3.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1737813000,Jan;25;2025;-;1:50pm;incomplete;N/A; Kholood; Raed;N/A;17;0.33;1.00;0.33;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.03;0.00;0.00;3.57;47;85;62;47;40;54;77;70;93;6.97;4.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1737819000,Jan;25;2025;-;3:30pm;incomplete;N/A; Akhdoud; Kheej;N/A;17;0.71;1.50;0.71;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.12;0.00;0.00;2.48;47;69;54;24;9;7;62;47;77;7.43;4.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1737824400,Jan;25;2025;-;5:00pm;incomplete;N/A; Wahda; Ittifaq;N/A;17;1.00;1.71;1.00;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;1.38;0.00;0.00;2.89;73;73;59;39;19;20;80;40;87;6.38;4.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdulaziz Sports City Stadium (Makkah (Mecca))
1737904800,Jan;26;2025;-;3:20pm;incomplete;N/A; Taawon; Orubah;N/A;17;2.00;0.88;2.00;0.88;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.28;1.00;0.00;0.00;2.90;47;80;45;32;20;46;80;26;93;6.79;4.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1737906300,Jan;26;2025;-;3:45pm;incomplete;N/A; Ahli; Riyadh;N/A;17;2.17;2.00;2.17;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.44;0.00;0.00;2.77;54;77;45;23;16;23;62;54;93;10.53;5.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1737910800,Jan;26;2025;-;5:00pm;incomplete;N/A; Nassr; Fateh;N/A;17;1.71;0.17;1.71;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.26;0.00;0.00;2.40;45;92;40;9;0;15;68;41;100;12.94;4.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1737986700,Jan;27;2025;-;2:05pm;incomplete;N/A;Dhamk; Ittihad;N/A;17;1.71;2.50;1.71;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.20;0.00;0.00;2.75;52;69;61;45;0;30;77;38;85;10.19;4.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1737990600,Jan;27;2025;-;3:10pm;incomplete;N/A; Shabab; Feiha;N/A;17;1.43;0.57;1.43;0.57;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.24;0.00;0.00;2.50;57;71;57;29;0;22;64;43;79;11.43;6.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1737997200,Jan;27;2025;-;5:00pm;incomplete;N/A; Quadisiya; Hil;N/A;17;2.50;2.29;2.50;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.56;0.00;0.00;2.70;44;75;60;15;15;37;85;45;68;11.50;4.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1738245600,Jan;30;2025;-;2:00pm;incomplete;N/A; Orubah; Ahli;N/A;18;1.20;1.43;1.20;1.43;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.71;0.00;0.00;1.87;15;42;25;7;7;7;59;32;69;8.10;4.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1738250100,Jan;30;2025;-;3:15pm;incomplete;N/A; Riyadh; Wahda;N/A;18;1.17;0.20;1.17;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.13;1.31;0.00;0.00;2.90;47;65;55;39;10;10;64;55;75;8.20;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Turki bin Abdul Aziz Stadium (Ar-Riyāḍ (Riyadh))
1738256400,Jan;30;2025;-;5:00pm;incomplete;N/A; Raed; Nassr;N/A;18;1.17;2.17;1.17;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.90;0.00;0.00;3.09;67;75;75;33;17;25;50;67;92;9.34;5.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1738331100,Jan;31;2025;-;1:45pm;incomplete;N/A; Feiha; Taawon;N/A;18;0.67;0.67;0.67;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.17;0.00;0.00;2.34;33;59;33;25;17;25;75;33;67;10.90;4.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1738336500,Jan;31;2025;-;3:15pm;incomplete;N/A; Hil; Akhdoud;N/A;18;3.00;1.17;3.00;1.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.70;0.00;0.00;3.50;67;84;67;59;33;42;84;42;100;13.67;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1738342800,Jan;31;2025;-;5:00pm;incomplete;N/A; Ittifaq; Shabab;N/A;18;0.50;2.17;0.50;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.09;0.00;0.00;2.17;17;59;34;17;9;17;67;42;75;7.33;4.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1738416300,Feb;1;2025;-;1:25pm;incomplete;N/A; Kheej;Dhamk;N/A;18;1.43;0.50;1.43;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.29;1.29;0.00;0.00;3.05;48;70;62;40;32;30;72;55;85;7.90;4.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1738422000,Feb;1;2025;-;3:00pm;incomplete;N/A; Fateh; Quadisiya;N/A;18;0.71;1.86;0.71;1.86;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.45;0.00;0.00;2.58;65;79;57;14;7;29;71;50;86;8.71;3.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Fateh Club Stadium (Al-Hasa)
1738429200,Feb;1;2025;-;5:00pm;incomplete;N/A; Ittihad; Kholood;N/A;18;3.00;1.14;3.00;1.14;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.27;0.00;0.00;3.00;71;79;57;29;15;29;64;58;86;9.86;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1738854300,Feb;6;2025;-;3:05pm;incomplete;N/A; Quadisiya; Raed;N/A;19;2.50;1.00;2.50;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.03;0.00;0.00;2.49;30;68;45;22;15;37;85;45;68;8.64;5.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1738855200,Feb;6;2025;-;3:20pm;incomplete;N/A; Shabab; Kheej;N/A;19;1.43;1.50;1.43;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.12;0.00;0.00;2.69;61;69;61;31;9;15;62;47;85;8.86;4.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1738861200,Feb;6;2025;-;5:00pm;incomplete;N/A; Taawon; Ittihad;N/A;19;2.00;2.50;2.00;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.28;1.20;0.00;0.00;2.40;38;69;32;24;7;23;69;24;85;8.62;4.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1738933500,Feb;7;2025;-;1:05pm;incomplete;N/A; Orubah; Wahda;N/A;19;1.20;0.20;1.20;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.31;0.00;0.00;2.70;30;60;40;30;10;10;60;40;90;7.00;3.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1738941600,Feb;7;2025;-;3:20pm;incomplete;N/A; Nassr; Feiha;N/A;19;1.71;0.57;1.71;0.57;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.24;0.00;0.00;2.29;50;86;36;15;0;22;79;29;86;12.71;5.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1738947600,Feb;7;2025;-;5:00pm;incomplete;N/A; Ahli; Fateh;N/A;19;2.17;0.17;2.17;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.26;0.00;0.00;2.59;42;83;42;17;9;9;59;59;100;11.47;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1739022900,Feb;8;2025;-;1:55pm;incomplete;N/A; Kholood; Riyadh;N/A;19;0.33;2.00;0.33;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.44;0.00;0.00;3.43;54;77;62;40;32;40;62;70;93;8.69;4.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1739029200,Feb;8;2025;-;3:40pm;incomplete;N/A; Akhdoud; Ittifaq;N/A;19;0.71;1.71;0.71;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.38;0.00;0.00;2.22;57;71;50;14;0;14;64;36;79;8.43;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1739034000,Feb;8;2025;-;5:00pm;incomplete;N/A;Dhamk; Hil;N/A;19;1.71;2.29;1.71;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.56;0.00;0.00;3.29;71;86;79;43;15;50;86;50;86;10.86;4.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1739455800,Feb;13;2025;-;2:10pm;incomplete;N/A; Akhdoud;Dhamk;N/A;20;0.71;0.50;0.71;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.29;0.00;0.00;2.98;55;77;62;32;25;16;79;55;77;7.76;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1739460300,Feb;13;2025;-;3:25pm;incomplete;N/A; Shabab; Quadisiya;N/A;20;1.43;1.86;1.43;1.86;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.45;0.00;0.00;2.50;57;71;64;22;0;36;64;43;79;10.43;5.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1739467800,Feb;13;2025;-;5:30pm;incomplete;N/A; Ahli; Nassr;N/A;20;2.17;2.17;2.17;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.90;0.00;0.00;3.09;59;83;58;25;25;25;67;67;92;11.84;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1739538000,Feb;14;2025;-;1:00pm;incomplete;N/A; Orubah; Kholood;N/A;20;1.20;1.14;1.20;1.14;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.27;0.00;0.00;1.95;36;56;32;7;0;15;66;25;83;7.46;4.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1739545500,Feb;14;2025;-;3:05pm;incomplete;N/A; Ittifaq; Fateh;N/A;20;0.50;0.17;0.50;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.26;0.00;0.00;2.59;25;75;50;25;9;17;67;59;84;10.30;4.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1739552400,Feb;14;2025;-;5:00pm;incomplete;N/A; Hil; Riyadh;N/A;20;3.00;2.00;3.00;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.44;0.00;0.00;3.35;62;86;70;48;24;31;79;62;93;13.03;4.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1739626500,Feb;15;2025;-;1:35pm;incomplete;N/A; Kheej; Taawon;N/A;20;1.43;0.67;1.43;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.29;1.17;0.00;0.00;2.22;31;54;45;23;7;22;55;38;77;10.07;4.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1739633400,Feb;15;2025;-;3:30pm;incomplete;N/A; Raed; Feiha;N/A;20;1.17;0.57;1.17;0.57;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.24;0.00;0.00;2.48;55;69;55;31;0;16;52;47;86;8.74;6.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1739638800,Feb;15;2025;-;5:00pm;incomplete;N/A; Wahda; Ittihad;N/A;20;1.00;2.50;1.00;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;1.20;0.00;0.00;3.07;54;71;63;48;19;21;78;42;86;7.71;4.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdulaziz Sports City Stadium (Makkah (Mecca))
1740064500,Feb;20;2025;-;3:15pm;incomplete;N/A; Fateh; Orubah;N/A;21;0.71;0.88;0.71;0.88;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.00;0.00;0.00;3.18;68;87;66;32;20;39;80;48;100;7.64;3.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Fateh Club Stadium (Al-Hasa)
1740065400,Feb;20;2025;-;3:30pm;incomplete;N/A; Feiha; Kheej;N/A;21;0.67;1.50;0.67;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.12;0.00;0.00;2.67;42;67;42;33;25;25;75;42;75;8.40;3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1740070800,Feb;20;2025;-;5:00pm;incomplete;N/A; Riyadh; Raed;N/A;21;1.17;1.00;1.17;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.13;1.03;0.00;0.00;2.57;38;68;54;30;15;29;77;54;68;6.94;5.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Turki bin Abdul Aziz Stadium (Ar-Riyāḍ (Riyadh))
1740142800,Feb;21;2025;-;1:00pm;incomplete;N/A;Dhamk; Ahli;N/A;21;1.71;1.43;1.71;1.43;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.71;0.00;0.00;2.57;50;57;50;36;7;29;72;43;72;10.36;4.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1740150600,Feb;21;2025;-;3:10pm;incomplete;N/A; Quadisiya; Akhdoud;N/A;21;2.50;1.17;2.50;1.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.70;0.00;0.00;2.50;42;59;42;25;17;34;75;25;75;11.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1740157200,Feb;21;2025;-;5:00pm;incomplete;N/A; Nassr; Ittifaq;N/A;21;1.71;1.71;1.71;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.38;0.00;0.00;2.22;64;86;36;7;0;22;79;22;93;11.14;4.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1740229200,Feb;22;2025;-;1:00pm;incomplete;N/A; Kholood; Wahda;N/A;21;0.33;0.20;0.33;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.31;0.00;0.00;3.90;55;82;64;55;35;35;64;72;100;8.23;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1740233100,Feb;22;2025;-;2:05pm;incomplete;N/A; Taawon; Shabab;N/A;21;2.00;2.17;2.00;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.28;1.09;0.00;0.00;1.98;30;61;16;7;7;15;61;24;85;6.12;4.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1740245400,Feb;22;2025;-;5:30pm;incomplete;N/A; Ittihad; Hil;N/A;21;3.00;2.29;3.00;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.56;0.00;0.00;3.64;71;93;79;36;29;43;72;72;86;11.00;3.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1740406500,Feb;24;2025;-;2:15pm;incomplete;N/A; Akhdoud; Fateh;N/A;22;0.71;0.17;0.71;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.26;0.00;0.00;2.40;38;77;54;16;0;7;54;55;86;10.23;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1740412200,Feb;24;2025;-;3:50pm;incomplete;N/A;Dhamk; Orubah;N/A;22;1.71;0.88;1.71;0.88;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.00;0.00;0.00;3.25;61;80;73;54;13;53;87;41;93;8.36;4.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1740492600,Feb;25;2025;-;2:10pm;incomplete;N/A; Raed; Shabab;N/A;22;1.17;2.17;1.17;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.09;0.00;0.00;2.17;42;59;42;17;0;9;42;42;92;6.00;5.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1740496500,Feb;25;2025;-;3:15pm;incomplete;N/A; Wahda; Nassr;N/A;22;1.00;2.17;1.00;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;1.90;0.00;0.00;3.57;71;79;79;48;36;29;78;67;86;8.55;4.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdulaziz Sports City Stadium (Makkah (Mecca))
1740497400,Feb;25;2025;-;3:30pm;incomplete;N/A; Hil; Kholood;N/A;22;3.00;1.14;3.00;1.14;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.27;0.00;0.00;3.06;69;86;63;41;17;31;86;48;93;13.03;3.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1740504600,Feb;25;2025;-;5:30pm;incomplete;N/A; Ahli; Quadisiya;N/A;22;2.17;1.86;2.17;1.86;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.45;0.00;0.00;2.48;47;77;45;16;9;30;69;47;86;10.24;4.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
