timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1713070800,Apr 14 2024 - 5:00am,complete,N/A,Suwon,Daejeon Citizen,Byung-Jin Park,7,0.50,0.33,1.50,1.00,1,0,1,0,0,0,"51","",-1,-1,2,0,1,0,0,2,1,0,6,9,3,3,3,6,15,8,41,59,2.47,1.48,0.91,1.10,3.09,84,100,42,42,25,42,75,67,100,11.50,3.83,2.70,3.50,2.70,1.30,2.00,3.40,6.50,1.73,2.00,Suwon Sports Complex (Suwon)
1713079800,Apr 14 2024 - 7:30am,complete,N/A,Incheon United,Daegu,Dong-Jun Lee,7,1.00,1.00,0.74,0.89,1,1,2,1,1,0,"22","54",3,2,1,0,5,0,1,0,2,3,8,8,5,4,3,4,6,10,50,50,1.75,1.41,1.32,1.14,2.33,34,67,50,17,0,17,67,34,100,10.00,3.33,2.31,3.20,3.30,1.42,2.20,4.33,8.50,1.95,1.80,Sungui Arena Park (Incheon)
1713589200,Apr 20 2024 - 5:00am,complete,N/A,Suwon,Jeju United,Hyun-Jae Choi,8,1.33,1.33,1.50,0.79,2,1,3,1,0,1,"62,90'5","12",10,4,2,0,3,1,1,1,3,1,17,12,6,7,11,5,7,12,59,41,1.95,1.38,2.17,1.62,2.17,50,67,17,17,17,50,50,34,67,10.83,3.00,2.75,3.45,2.70,1.30,2.00,3.30,6.00,1.80,1.91,Suwon Sports Complex (Suwon)
1713598200,Apr 20 2024 - 7:30am,complete,N/A,Pohang Steelers,Sangju Sangmu,Sang-Hyeop Chae,8,2.33,2.25,1.45,1.37,0,0,0,0,0,0,"","",6,0,0,0,1,0,0,0,0,1,6,7,0,2,6,5,4,6,50,50,1.84,1.31,1.11,1.06,2.92,59,71,42,42,25,38,71,42,88,10.08,3.75,1.90,3.70,4.30,1.30,1.94,3.40,6.00,1.80,1.91,Steelyard Stadium (Pohang)
1713598200,Apr 20 2024 - 7:30am,complete,20048,FC Seoul,Jeonbuk Motors,Hee-Gon Kim,8,1.75,0.33,1.67,0.84,2,3,5,4,2,2,"11,31","7,40,50",6,4,2,0,1,0,1,1,1,0,11,11,6,7,5,4,13,10,50,50,1.43,1.59,1.66,1.79,2.59,42,71,25,25,25,38,71,42,59,11.42,4.67,2.75,3.20,2.70,1.30,1.96,3.30,6.00,1.75,1.95,Seoul World Cup Stadium (Seoul)
1713675600,Apr 21 2024 - 5:00am,complete,N/A,Gangwon,Incheon United,Byung-Jin Park,8,1.67,1.67,2.16,1.32,4,1,5,3,3,0,"20,45'2,45'4,54","80",3,8,2,0,1,0,1,1,1,0,15,14,8,6,7,8,15,7,50,50,1.92,1.73,1.89,1.83,3.00,67,84,50,34,34,33,67,67,67,7.34,2.33,2.65,3.00,2.75,1.45,2.40,4.60,8.50,2.10,1.65,Chuncheon Songam Stadium (Chuncheon)
1713684600,Apr 21 2024 - 7:30am,complete,N/A,Daegu,Daejeon Citizen,Yong-Woo Kim,8,0.67,0.25,1.21,1.00,0,0,0,0,0,0,"","",3,5,0,0,1,0,0,0,0,1,8,14,2,4,6,10,11,8,50,50,1.57,1.38,1.18,1.77,1.63,42,54,13,13,0,13,54,13,84,8.00,4.08,2.05,3.40,3.50,1.30,2.00,3.50,6.50,1.72,1.97,DGB Daegu Bank Park (Daegu)
1714194000,Apr 27 2024 - 5:00am,complete,N/A,Daejeon Citizen,FC Seoul,Dong-Jun Lee,9,1.33,0.67,1.53,1.40,3,1,4,2,2,0,"14,36,48","58",4,6,4,0,3,0,1,3,1,2,7,6,6,5,1,1,19,11,50,50,1.07,1.16,1.29,1.24,1.83,50,84,17,0,0,0,17,67,84,4.33,5.66,2.80,3.30,2.50,1.30,2.00,3.42,6.50,1.79,1.96,Daejeon World Cup Stadium (Daejeon)
1714203000,Apr 27 2024 - 7:30am,complete,N/A,Gwangju,Suwon,Sang-Hyeop Chae,9,1.50,1.25,1.50,1.30,1,2,3,2,1,1,"45","45'2,90'6",7,2,2,0,1,0,1,1,0,1,4,5,2,4,2,1,8,10,50,50,2.02,1.47,1.20,1.07,3.00,63,88,50,25,25,13,88,38,100,9.75,3.75,1.58,4.56,3.87,1.36,2.10,3.60,7.00,1.85,1.85,Gwangju Football Stadium (Gwangju)
1714203000,Apr 27 2024 - 7:30am,complete,N/A,Sangju Sangmu,Gangwon,Tae-Hwan Seol,9,2.00,1.00,1.95,1.21,1,0,1,0,0,0,"90","",5,2,0,0,2,0,0,0,0,2,15,6,5,3,10,3,10,9,50,50,1.20,1.36,1.90,1.04,3.63,71,84,71,54,42,59,88,67,84,7.17,3.08,4.93,1.39,5.26,1.36,2.15,3.60,7.00,1.91,1.80,Gimcheon Stadium (Gimcheon)
1714280400,Apr 28 2024 - 5:00am,complete,N/A,Pohang Steelers,Incheon United,Hee-Gon Kim,9,2.00,1.25,1.45,1.32,0,0,0,0,0,0,"","",0,4,1,1,0,0,1,1,0,0,12,20,3,4,8,11,6,10,50,50,1.65,1.75,1.48,1.85,2.88,63,63,50,50,38,25,63,50,75,10.25,2.00,2.04,3.08,3.17,1.36,2.05,3.75,8.00,1.85,1.90,Steelyard Stadium (Pohang)
1714280400,Apr 28 2024 - 5:00am,complete,N/A,Jeonbuk Motors,Daegu,Dong-Sik Jeong,9,1.25,1.00,1.37,0.89,2,2,4,1,1,0,"10,85","90'4,90'6",5,5,3,0,2,0,1,2,1,1,12,17,7,7,5,10,17,11,50,50,1.47,1.34,1.62,2.19,3.25,88,100,75,38,13,38,100,50,100,7.00,4.50,1.66,3.02,5.65,1.36,2.00,3.75,8.00,1.90,1.83,Jeonju World Cup Stadium (Jeonju)
1714289400,Apr 28 2024 - 7:30am,complete,N/A,Ulsan,Jeju United,Jong-Hyeok Kim,9,2.50,1.00,2.37,0.79,3,1,4,0,0,0,"57,63,80","56",4,4,2,0,3,0,1,1,1,2,22,13,12,9,10,4,11,11,50,50,2.02,1.44,2.69,2.04,2.75,38,75,50,25,13,50,75,50,75,7.25,3.50,1.92,2.02,10.13,1.33,2.14,3.40,6.50,2.00,1.73,Ulsan Munsu Football Stadium (Ulsan)
1714473000,Apr 30 2024 - 10:30am,complete,N/A,Daejeon Citizen,Sangju Sangmu,Hyun-Jae Choi,10,1.75,2.00,1.53,1.37,0,0,0,0,0,0,"","",5,5,0,0,1,0,0,0,1,0,12,13,4,4,4,4,12,7,50,50,1.13,1.26,1.43,1.44,2.78,58,80,45,33,20,43,43,70,80,5.00,4.35,2.90,3.05,2.35,1.40,2.10,4.00,7.50,1.91,1.80,Daejeon World Cup Stadium (Daejeon)
1714473000,Apr 30 2024 - 10:30am,complete,N/A,Suwon,FC Seoul,Byung-Jin Park,10,1.75,0.50,1.50,1.40,0,2,2,1,0,1,"","44,66",4,0,0,0,1,0,0,0,0,1,10,10,6,5,3,3,7,8,50,50,2.01,1.18,1.61,1.24,2.38,63,75,38,25,13,25,50,63,88,12.08,4.50,3.00,3.15,2.20,1.40,1.95,4.00,7.50,1.91,1.80,Suwon Sports Complex (Suwon)
1714557600,May 01 2024 - 10:00am,complete,N/A,Daegu,Ulsan,Hyung-Jin Ko,10,0.75,1.33,1.21,1.42,1,2,3,2,1,1,"35","44,82",5,6,3,0,2,0,1,2,0,2,12,10,6,5,6,5,12,5,50,50,1.47,1.52,1.57,1.56,2.21,46,63,34,34,17,34,46,34,75,8.08,3.00,3.25,3.50,2.00,1.33,1.90,3.40,6.50,1.80,1.91,DGB Daegu Bank Park (Daegu)
1714557600,May 01 2024 - 10:00am,complete,N/A,Incheon United,Jeonbuk Motors,Woo-Sung Kim,10,1.00,1.00,0.74,0.84,3,0,3,0,0,0,"68,90'1,90'7","",4,4,5,0,2,1,1,4,1,2,12,12,8,5,4,7,13,11,50,50,1.64,1.64,1.61,1.59,2.00,38,63,13,13,13,13,63,13,88,13.50,3.50,2.75,3.00,2.60,1.38,2.03,4.00,8.00,1.87,1.87,Sungui Arena Park (Incheon)
1714557600,May 01 2024 - 10:00am,complete,N/A,Jeju United,Gwangju,Yong-Woo Kim,10,1.50,0.00,1.79,0.94,1,3,4,1,0,1,"72","45'6,53,70",6,4,1,0,2,0,0,1,2,0,15,10,3,8,12,2,15,11,50,50,1.43,0.94,1.78,1.63,2.42,46,84,46,13,0,42,71,42,88,8.17,4.17,2.62,3.00,2.75,1.37,2.18,3.88,7.60,1.91,1.92,Jeju World Cup Stadium (Seogwipo)
1714557600,May 01 2024 - 10:00am,complete,N/A,Gangwon,Pohang Steelers,Dong-Sik Jeong,10,2.00,2.25,2.16,1.33,2,4,6,1,0,1,"76,83","34,53,62,90",12,2,1,0,2,0,0,1,0,2,23,10,9,6,14,4,10,5,50,50,1.91,1.51,2.71,1.30,3.00,63,88,50,25,25,38,50,75,88,8.25,4.00,3.00,3.00,2.45,1.43,2.31,4.40,8.70,2.03,1.81,Chuncheon Songam Stadium (Chuncheon)
1714800600,May 04 2024 - 5:30am,complete,N/A,FC Seoul,Ulsan,Hee-Gon Kim,11,1.40,1.75,1.67,1.42,0,1,1,0,0,0,"","90'2",5,4,2,0,2,0,0,2,0,2,10,13,7,6,3,7,9,7,37,63,1.48,1.53,1.48,1.78,3.65,68,90,68,55,43,78,78,45,80,8.15,4.80,2.75,3.20,2.25,1.25,1.80,2.80,5.00,1.62,2.20,Seoul World Cup Stadium (Seoul)
1714807800,May 04 2024 - 7:30am,complete,N/A,Pohang Steelers,Jeonbuk Motors,Jong-Hyeok Kim,11,1.80,0.80,1.45,0.84,1,0,1,0,0,0,"90'5","",6,1,1,0,0,0,1,0,0,0,16,8,3,3,13,5,4,9,50,50,1.62,1.63,1.82,1.23,2.00,40,60,30,20,10,10,50,30,70,11.80,3.40,2.60,2.90,2.60,1.35,2.05,3.60,6.75,1.80,1.90,Steelyard Stadium (Pohang)
1714885200,May 05 2024 - 5:00am,complete,N/A,Suwon,Gangwon,Dong-Jun Lee,11,1.40,0.80,1.50,1.21,1,2,3,0,0,0,"76","82,90'1",3,2,2,0,2,0,1,1,0,2,13,7,5,5,8,2,11,11,50,50,1.93,1.30,1.82,1.18,3.10,60,80,50,40,30,30,60,70,100,9.65,2.80,2.50,3.20,2.68,1.32,2.00,3.60,6.50,1.83,1.83,Suwon Sports Complex (Suwon)
1714894200,May 05 2024 - 7:30am,complete,N/A,Sangju Sangmu,Incheon United,Sang-Hyeop Chae,11,2.25,1.20,1.95,1.32,2,2,4,1,1,0,"6,57","78,86",3,5,2,0,0,0,1,1,0,0,14,16,6,3,8,13,11,7,50,50,1.38,1.77,1.79,1.76,2.85,55,55,55,43,43,45,68,43,68,8.75,1.40,2.35,3.10,2.97,1.38,2.11,3.80,7.00,1.83,1.83,Gimcheon Stadium (Gimcheon)
1714971600,May 06 2024 - 5:00am,complete,N/A,Jeju United,Daegu,Dae-Young Kim,11,1.20,1.00,1.79,0.89,1,0,1,0,0,0,"77","",4,1,2,0,2,0,1,1,2,0,15,12,6,3,9,9,16,9,58,42,1.50,1.51,1.84,1.33,3.00,60,100,60,40,0,30,90,60,90,8.80,3.40,2.40,2.88,2.88,1.36,2.20,3.60,7.00,1.87,1.89,Jeju World Cup Stadium (Seogwipo)
1714980600,May 06 2024 - 7:30am,complete,N/A,Gwangju,Daejeon Citizen,Yong-Jun Shin,11,1.20,0.40,1.50,1.00,2,1,3,1,0,1,"52,87","15",5,2,2,0,2,0,0,2,1,1,6,7,5,3,1,4,10,11,50,50,1.85,1.46,1.41,1.29,2.80,60,80,50,30,20,30,80,30,90,10.65,4.80,1.85,3.25,3.80,1.35,2.08,3.60,6.75,1.88,1.82,Gwangju Football Stadium (Gwangju)
1715412600,May 11 2024 - 7:30am,complete,N/A,Incheon United,FC Seoul,Yong-Woo Kim,12,1.40,1.00,0.74,1.40,1,2,3,1,1,0,"37","49,63",5,3,3,1,3,0,2,2,2,1,10,16,5,5,5,11,7,8,50,50,1.64,1.19,1.35,1.75,1.90,30,70,20,10,0,10,50,30,90,8.60,5.40,2.20,3.13,2.90,1.38,2.10,3.85,8.00,1.80,1.85,Sungui Arena Park (Incheon)
1715421600,May 11 2024 - 10:00am,complete,N/A,Daegu,Gwangju,Woo-Sung Kim,12,0.60,0.75,1.21,0.94,3,2,5,4,2,2,"7,26,87","6,10",1,7,3,0,2,0,1,2,0,2,10,14,7,6,3,8,13,12,50,50,1.49,1.11,1.28,1.87,1.98,58,58,48,13,0,23,58,25,80,7.00,3.90,2.75,3.00,2.38,1.40,2.20,4.00,7.25,1.90,1.78,DGB Daegu Bank Park (Daegu)
1715421600,May 11 2024 - 10:00am,complete,N/A,Gangwon,Daejeon Citizen,Hyun-Jae Choi,12,1.60,0.33,2.16,1.00,3,3,6,3,1,2,"41,63,72","2,22,90'13",4,4,4,0,3,0,2,2,2,1,13,11,6,6,7,5,17,12,50,50,2.07,1.43,1.86,1.62,2.80,65,84,47,29,20,29,74,57,82,9.60,4.13,2.05,3.00,3.30,1.42,2.25,4.33,8.50,1.93,1.75,Chuncheon Songam Stadium (Chuncheon)
1715490000,May 12 2024 - 5:00am,complete,N/A,Jeonbuk Motors,Suwon,Dong-Sik Jeong,12,1.20,1.60,1.37,1.30,2,3,5,2,2,0,"25,35","57,81,84",3,9,3,1,2,0,3,1,2,0,9,14,3,7,6,7,9,5,50,50,1.50,1.39,1.31,2.22,2.90,80,90,60,30,10,30,90,40,100,7.60,3.80,1.70,3.80,4.20,1.22,1.70,2.85,5.25,1.70,2.10,Jeonju World Cup Stadium (Jeonju)
1715499000,May 12 2024 - 7:30am,complete,N/A,Ulsan,Sangju Sangmu,Byung-Jin Park,12,2.60,1.83,2.37,1.37,2,2,4,2,1,1,"3,52","30,90'5",5,10,1,0,1,0,0,1,0,1,11,14,7,8,4,6,5,10,50,50,2.15,1.29,1.74,2.10,2.97,37,65,57,47,27,45,55,57,75,7.13,2.70,1.65,3.75,5.25,1.28,1.85,3.10,5.75,1.77,1.90,Ulsan Munsu Football Stadium (Ulsan)
1715499000,May 12 2024 - 7:30am,complete,N/A,Pohang Steelers,Jeju United,Hyung-Jin Ko,12,2.00,0.80,1.45,0.79,1,1,2,1,1,0,"13","90'1",3,5,2,0,1,0,0,2,0,1,11,14,8,5,3,9,4,8,50,50,1.65,1.56,1.66,2.11,1.87,47,57,29,19,0,20,47,29,64,8.77,4.10,1.75,3.40,4.40,1.30,1.95,3.42,6.55,1.89,1.85,Steelyard Stadium (Pohang)
1715758200,May 15 2024 - 7:30am,complete,N/A,Gwangju,Ulsan,Dong-Jun Lee,8,1.50,2.00,1.50,1.42,2,1,3,0,0,0,"59,82","85",1,2,1,0,2,0,0,1,0,2,12,10,7,7,5,3,7,10,50,50,1.78,1.58,1.79,1.49,3.34,72,90,72,37,27,47,80,45,100,10.77,4.33,3.10,3.10,2.25,1.33,2.00,3.60,6.50,1.87,1.99,Gwangju Football Stadium (Gwangju)
1716017400,May 18 2024 - 7:30am,complete,N/A,Daejeon Citizen,Incheon United,N/A,13,1.60,1.17,1.53,1.32,0,1,1,0,0,0,"","50",2,5,3,0,1,0,1,2,1,0,14,7,2,3,12,4,11,8,50,50,1.19,1.77,1.52,1.00,2.77,64,74,54,44,25,27,44,74,74,6.77,2.53,2.75,3.00,2.29,1.32,2.04,3.60,6.80,1.83,1.85,Daejeon World Cup Stadium (Daejeon)
1716026400,May 18 2024 - 10:00am,complete,N/A,Sangju Sangmu,Jeju United,Dong-Jun Lee,13,2.00,0.83,1.95,0.79,1,0,1,0,0,0,"47","",2,6,0,0,3,0,0,0,1,2,12,9,3,4,9,5,7,12,50,50,1.46,1.65,1.60,1.64,2.57,64,72,47,29,10,37,74,37,74,8.23,3.53,1.93,3.20,3.30,1.30,1.90,3.34,6.45,1.82,1.92,Gimcheon Stadium (Gimcheon)
1716103800,May 19 2024 - 7:30am,complete,N/A,Gwangju,Jeonbuk Motors,Hee-Gon Kim,13,1.71,0.67,1.50,0.84,0,3,3,2,0,2,"","28,31,47",8,0,1,0,3,0,1,0,0,3,12,6,4,4,8,2,4,12,50,50,1.78,1.56,1.94,0.96,2.95,60,84,60,23,23,23,68,45,92,11.26,3.64,2.35,3.10,2.85,1.30,1.94,3.42,6.50,1.79,1.96,Gwangju Football Stadium (Gwangju)
1716103800,May 19 2024 - 7:30am,complete,N/A,FC Seoul,Daegu,Jong-Hyeok Kim,13,1.17,0.83,1.67,0.89,1,2,3,0,0,0,"90'4","57,70",6,3,4,0,3,0,2,2,0,3,11,17,5,7,6,10,8,8,50,50,1.48,1.48,1.51,1.84,3.08,59,75,59,42,25,42,75,42,84,6.50,4.67,2.06,3.25,3.30,1.36,2.08,3.75,7.50,1.85,1.90,Seoul World Cup Stadium (Seoul)
1716103800,May 19 2024 - 7:30am,complete,N/A,Gangwon,Ulsan,Sang-Hyeop Chae,13,1.50,1.67,2.16,1.42,1,0,1,0,0,0,"66","",0,7,1,0,1,0,0,1,1,0,6,7,4,4,2,3,3,10,50,50,2.04,1.56,0.83,0.97,3.50,75,92,67,42,34,50,67,67,92,9.67,4.17,3.25,3.35,2.02,1.28,1.92,3.22,6.00,1.75,1.95,Chuncheon Songam Stadium (Chuncheon)
1716112800,May 19 2024 - 10:00am,complete,N/A,Suwon,Pohang Steelers,Yong-Jun Shin,13,1.17,2.40,1.50,1.33,1,0,1,0,0,0,"46","",0,11,1,0,2,0,0,1,0,2,9,16,4,4,5,12,6,13,50,50,1.91,1.47,1.24,2.20,3.14,64,82,55,29,29,19,45,74,100,10.00,3.17,2.63,3.30,2.40,1.28,1.81,3.10,5.75,1.68,2.10,Suwon Sports Complex (Suwon)
1716613200,May 25 2024 - 5:00am,complete,N/A,Jeonbuk Motors,Sangju Sangmu,Hyun-Jae Choi,14,1.00,1.71,1.37,1.37,0,0,0,0,0,0,"","",3,5,0,0,0,0,0,0,0,0,6,22,3,6,3,16,3,2,50,50,1.47,1.41,1.06,2.55,3.20,72,79,63,55,31,54,79,55,79,8.46,4.43,2.01,3.40,3.20,1.25,1.79,3.04,5.65,1.71,2.06,Jeonju World Cup Stadium (Jeonju)
1716622200,May 25 2024 - 7:30am,complete,14676,Ulsan,Daejeon Citizen,Yong-Woo Kim,14,2.33,0.43,2.37,1.00,4,1,5,1,1,0,"36,65,76,90'3","70",10,0,1,0,1,1,1,0,2,0,22,3,10,3,12,0,6,8,50,50,2.08,1.46,2.96,0.73,3.12,54,77,63,48,16,40,69,63,93,7.83,3.60,1.71,3.82,4.48,1.21,1.68,2.72,4.95,1.73,2.04,Ulsan Munsu Football Stadium (Ulsan)
1716631200,May 25 2024 - 10:00am,complete,N/A,Pohang Steelers,FC Seoul,Dong-Sik Jeong,14,1.86,1.33,1.45,1.40,2,2,4,2,1,1,"5,85","42,87",6,4,0,0,3,0,0,0,1,2,7,11,6,5,1,6,10,11,50,50,1.65,1.29,1.32,1.63,1.80,47,63,24,16,0,9,55,32,77,7.86,4.40,2.02,3.09,3.22,1.30,2.03,3.42,6.60,1.83,1.91,Steelyard Stadium (Pohang)
1716631200,May 25 2024 - 10:00am,complete,N/A,Incheon United,Gwangju,Byung-Jin Park,14,1.17,0.60,0.74,0.94,1,1,2,0,0,0,"90'9","47",2,0,1,0,1,0,0,1,0,1,13,13,2,7,11,6,6,13,50,50,1.59,1.26,1.50,1.94,2.60,57,74,57,20,10,20,65,37,100,9.30,5.40,2.39,2.90,2.72,1.40,2.15,4.00,8.00,1.83,1.85,Sungui Arena Park (Incheon)
1716708600,May 26 2024 - 7:30am,complete,N/A,Daegu,Gangwon,Hyung-Jin Ko,14,1.00,1.17,1.21,1.21,1,2,3,0,0,0,"76","53,90'2",5,2,3,0,1,0,1,2,1,0,7,10,2,4,5,6,9,7,50,50,1.46,1.28,1.14,1.28,2.67,59,67,50,34,25,33,50,42,84,5.83,3.50,2.50,3.00,2.80,1.38,2.20,4.00,8.00,1.83,1.83,DGB Daegu Bank Park (Daegu)
1716717600,May 26 2024 - 10:00am,complete,N/A,Jeju United,Suwon,Woo-Sung Kim,14,1.50,1.83,1.79,1.30,1,0,1,1,1,0,"12","",3,3,3,0,4,1,2,1,2,3,11,9,6,5,5,4,13,15,50,50,1.56,1.53,1.65,1.54,2.59,50,83,42,25,9,33,75,42,92,9.50,2.83,2.40,3.40,2.63,1.25,1.73,3.00,5.25,1.57,2.25,Jeju World Cup Stadium (Seogwipo)
1716892200,May 28 2024 - 10:30am,complete,N/A,Gwangju,Pohang Steelers,Jong-Hyeok Kim,15,1.50,2.00,1.50,1.33,0,1,1,1,0,1,"","6",6,1,1,0,2,1,0,1,1,2,14,5,3,2,11,3,12,10,50,50,1.80,1.59,1.93,0.86,3.34,63,84,69,29,29,28,61,59,100,10.58,4.00,2.30,3.20,3.00,1.33,2.00,3.40,6.50,1.83,1.91,Gwangju Football Stadium (Gwangju)
1716892200,May 28 2024 - 10:30am,complete,N/A,Sangju Sangmu,FC Seoul,Sang-Hyeop Chae,15,2.17,1.29,1.95,1.40,0,0,0,0,0,0,"","",4,9,0,0,0,0,0,0,0,0,9,14,5,4,4,10,10,6,50,50,1.48,1.34,1.38,1.69,2.47,54,68,47,31,9,31,69,45,85,7.14,3.86,2.15,3.25,3.25,1.31,1.95,3.42,6.60,1.80,1.95,Gimcheon Stadium (Gimcheon)
1716978600,May 29 2024 - 10:30am,complete,N/A,Incheon United,Ulsan,Yong-Jun Shin,15,1.14,1.43,0.74,1.42,1,1,2,0,0,0,"49","82",3,3,0,0,5,0,0,0,1,4,15,7,6,4,9,3,6,18,50,50,1.58,1.48,1.87,1.14,2.36,50,71,43,15,7,22,43,43,100,9.57,4.57,3.15,3.35,2.41,1.30,2.07,3.30,6.25,1.75,1.95,Sungui Arena Park (Incheon)
1716978600,May 29 2024 - 10:30am,complete,N/A,Daejeon Citizen,Jeju United,Hee-Gon Kim,15,1.33,0.71,1.53,0.79,0,1,1,1,0,1,"","45'2",5,2,2,0,2,1,0,2,1,2,15,9,4,5,11,4,10,10,50,50,1.24,1.65,1.91,1.33,2.07,54,69,31,16,0,23,37,48,77,6.64,4.76,2.39,3.45,3.15,1.28,2.00,3.20,5.75,1.72,2.00,Daejeon World Cup Stadium (Daejeon)
1716978600,May 29 2024 - 10:30am,complete,N/A,Suwon,Daegu,N/A,15,1.43,1.14,1.50,0.89,2,0,2,0,0,0,"59,84","",5,6,1,0,3,0,0,1,1,2,17,11,7,5,10,6,5,13,50,50,1.81,1.53,2.20,1.73,2.65,64,79,57,22,7,14,57,57,100,8.19,3.28,2.37,3.50,3.10,1.30,2.02,3.20,6.00,1.75,2.00,Suwon Sports Complex (Suwon)
1716978600,May 29 2024 - 10:30am,complete,N/A,Gangwon,Jeonbuk Motors,Dong-Jun Lee,15,1.71,1.00,2.16,0.84,2,1,3,2,1,1,"4,78","24",6,2,2,0,3,1,0,2,0,4,13,5,6,3,7,2,8,3,50,50,1.86,1.48,1.49,0.72,3.00,50,79,50,29,29,36,64,50,86,9.71,3.71,2.70,3.40,2.75,1.30,2.07,3.34,6.35,1.78,2.07,Chuncheon Songam Stadium (Chuncheon)
1717227000,Jun 01 2024 - 7:30am,complete,N/A,Ulsan,Jeonbuk Motors,Hyung-Jin Ko,16,2.43,0.88,2.37,0.84,1,0,1,0,0,0,"90'4","",2,3,1,0,1,0,1,0,1,0,15,10,4,3,11,7,7,9,50,50,2.21,1.38,1.89,1.26,3.18,48,81,68,42,21,41,67,56,94,9.49,3.14,1.80,4.05,3.96,1.28,1.94,3.25,6.25,1.83,1.83,Ulsan Munsu Football Stadium (Ulsan)
1717236000,Jun 01 2024 - 10:00am,complete,N/A,Suwon,Incheon United,Yong-Woo Kim,16,1.63,1.43,1.50,1.32,3,1,4,2,2,0,"27,45'4,90'7","66",3,9,1,0,2,0,1,0,2,0,10,9,6,3,4,6,8,11,50,50,1.86,1.66,1.47,1.39,2.69,54,66,48,35,28,21,48,60,86,9.58,1.56,2.89,3.44,2.39,1.30,2.00,3.45,6.50,1.73,2.00,Suwon Sports Complex (Suwon)
1717236000,Jun 01 2024 - 10:00am,complete,N/A,Sangju Sangmu,Pohang Steelers,Hyun-Jae Choi,16,2.00,2.14,1.95,1.33,3,1,4,0,0,0,"71,90'8,90'10","90",4,4,2,0,1,0,2,0,0,1,13,8,5,2,8,6,12,17,50,50,1.47,1.49,1.81,1.20,2.50,43,50,43,29,22,22,50,43,79,8.29,3.00,2.66,3.24,2.70,1.30,1.97,3.40,6.50,1.70,2.00,Gimcheon Stadium (Gimcheon)
1717313400,Jun 02 2024 - 7:30am,complete,N/A,Daejeon Citizen,Daegu,Byung-Jin Park,16,1.14,1.00,1.53,0.89,1,0,1,0,0,0,"85","",7,4,1,0,0,0,1,0,0,0,9,13,4,5,5,8,11,6,50,50,1.34,1.56,1.28,1.73,2.31,53,73,46,20,0,14,46,60,86,6.11,4.54,2.40,3.10,2.75,1.30,2.14,3.40,6.50,1.73,2.00,Daejeon World Cup Stadium (Daejeon)
1717313400,Jun 02 2024 - 7:30am,complete,N/A,Jeju United,Gangwon,Dong-Sik Jeong,16,1.71,1.43,1.79,1.21,1,2,3,2,0,2,"74","5,43",8,1,0,1,3,0,0,1,1,2,11,14,6,6,5,8,7,12,50,50,1.57,1.28,1.81,1.70,2.86,50,79,50,36,15,29,57,65,86,7.29,3.42,2.44,3.09,2.71,1.30,2.14,3.40,6.50,1.73,2.00,Jeju World Cup Stadium (Seogwipo)
1717322400,Jun 02 2024 - 10:00am,complete,N/A,FC Seoul,Gwangju,Woo-Sung Kim,16,1.00,0.67,1.67,0.94,1,2,3,2,1,1,"45'1","23,77",8,7,3,0,2,0,1,2,1,1,13,7,6,3,7,4,6,10,50,50,1.48,1.38,2.08,1.08,3.15,70,77,62,38,30,45,62,47,86,7.17,5.03,2.53,3.08,2.61,1.33,2.12,3.69,7.39,1.79,1.96,Seoul World Cup Stadium (Seoul)
1718442000,Jun 15 2024 - 9:00am,complete,N/A,Pohang Steelers,Daejeon Citizen,N/A,17,1.75,0.38,1.45,1.00,1,1,2,2,1,1,"25","15",7,2,2,0,2,0,1,1,1,1,25,6,4,3,13,2,7,10,50,50,1.61,1.37,1.99,0.94,2.32,57,63,38,32,13,19,63,38,82,8.29,3.88,1.77,3.60,4.13,1.28,1.85,3.30,6.25,1.80,1.95,Steelyard Stadium (Pohang)
