timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1693146600,Aug 27 2023 - 2:30pm,complete,N/A,Waldhof Mannheim,Hallescher FC,Florian Badstübner,4,1.00,0.00,1.53,0.79,3,2,5,4,3,1,"6,9,13","5,69",0,5,3,0,5,0,2,1,2,3,9,7,6,5,2,2,20,17,40,60,0.76,1.18,1.14,1.20,4.00,50,100,100,100,0,50,100,100,100,12.00,9.00,1.78,3.84,4.03,1.22,1.65,2.62,4.50,1.67,2.10,Carl-Benz-Stadion (Mannheim)
1693157400,Aug 27 2023 - 5:30pm,complete,N/A,Rot-Weiss Essen,Preußen Münster,Lukas Benen,4,1.00,0.00,2.00,1.37,1,0,1,0,0,0,"90'3","",2,3,3,0,2,0,1,2,0,2,19,17,9,6,7,8,10,13,57,43,1.22,1.62,2.10,1.67,3.00,50,100,50,50,0,100,100,50,50,7.00,3.00,2.39,3.42,2.74,1.25,1.73,2.75,5.00,1.65,2.10,Stadion an der Hafenstraße (Essen)
1693587600,Sep 01 2023 - 5:00pm,complete,N/A,Saarbrucken,Borussia Dortmund II,Mario Hildenbrand,5,1.50,1.00,1.63,1.47,2,0,2,1,1,0,"37,58","",5,3,1,0,3,0,0,1,2,1,13,18,5,6,5,8,13,13,42,58,2.08,0.90,1.35,1.81,2.50,50,50,50,25,25,50,50,25,50,11.00,4.50,1.60,3.92,4.35,1.17,1.59,2.65,4.70,1.64,2.12,Stadion Ludwigspark (Saarbrücken)
1693656000,Sep 02 2023 - 12:00pm,complete,N/A,Freiburg II,Rot-Weiss Essen,Nicolas Winter,5,1.00,0.50,1.05,1.11,0,2,2,0,0,0,"","51,90'4",7,5,1,0,0,0,1,0,0,0,7,17,4,8,2,6,20,18,57,43,1.19,1.57,1.10,1.88,1.25,50,50,25,0,0,25,50,0,50,9.00,3.50,2.08,3.30,2.90,1.27,1.86,3.07,5.60,1.69,2.11,Dreisamstadion (Freiburg im Breisgau)
1693656000,Sep 02 2023 - 12:00pm,complete,N/A,Preußen Münster,Waldhof Mannheim,Christian Ballweg,5,2.00,0.00,2.16,0.74,1,3,4,1,0,1,"57","45'2,54,77",7,6,2,0,2,0,0,2,1,1,12,11,6,7,5,3,8,5,51,49,1.89,1.27,1.65,1.58,2.25,50,75,50,25,0,25,75,25,75,10.00,3.00,2.73,3.15,2.39,1.22,1.73,2.70,4.75,1.62,2.20,Preußen-Stadion (Münster)
1693656000,Sep 02 2023 - 12:00pm,complete,N/A,Verl,Unterhaching,Fabienne Michel,5,1.50,1.00,1.47,1.00,0,0,0,0,0,0,"","",6,6,1,0,4,0,1,0,1,3,14,13,6,5,6,7,8,10,61,39,1.98,1.16,1.66,1.53,2.50,75,75,50,25,25,50,75,25,25,7.50,6.00,1.85,3.30,3.50,1.20,1.62,2.38,4.00,1.55,2.35,SPORTCLUB Arena (Verl)
1693656000,Sep 02 2023 - 12:00pm,complete,N/A,Ulm,VfB Lübeck,Jarno Wienefeld,5,2.00,2.00,2.16,0.58,3,0,3,0,0,0,"70,75,90'4","",6,5,3,0,4,0,1,2,2,2,21,7,13,2,5,3,12,10,64,36,1.38,0.82,2.47,0.76,2.50,75,75,50,25,0,75,100,25,25,9.00,7.50,2.31,3.30,2.76,1.22,1.67,2.75,4.50,1.62,2.20,Donaustadion (Ulm)
1693656000,Sep 02 2023 - 12:00pm,complete,N/A,Dynamo Dresden,Ingolstadt,Konrad Oldhfer,5,3.00,0.00,1.84,1.11,2,0,2,0,0,0,"62,90","",4,1,1,0,2,1,0,1,2,1,17,7,6,2,10,3,12,14,59,41,1.68,1.29,2.03,0.72,3.00,75,75,75,50,0,50,75,25,100,8.50,3.50,1.67,3.50,4.17,1.20,1.65,2.70,4.50,1.66,2.05,Rudolf-Harbig-Stadion (Dresden)
1693665000,Sep 02 2023 - 2:30pm,complete,N/A,1860 München,Erzgebirge Aue,Eric-dominic Weisbach,5,1.50,1.00,1.42,1.00,1,2,3,0,0,0,"53","85,87",9,5,2,0,1,0,0,2,1,0,12,13,6,6,5,5,11,8,50,50,1.39,1.06,1.61,1.53,2.25,75,100,25,0,0,50,75,25,50,9.00,4.50,1.80,3.70,3.80,1.20,1.60,2.60,4.50,1.60,2.20,Städtisches Stadion an der Grünwalder Straße (München)
1693740600,Sep 03 2023 - 11:30am,complete,N/A,Hallescher FC,Sandhausen,Bastian Dankert,5,2.00,0.50,1.32,1.11,4,1,5,2,1,1,"40,46,64,76","23",5,8,3,0,5,0,1,2,2,3,18,11,12,6,6,4,14,23,49,51,1.13,1.34,2.45,1.57,2.00,75,75,50,0,0,50,75,0,75,12.00,9.50,2.53,3.30,2.49,1.25,1.73,3.00,5.00,1.62,2.10,Leuna Chemie Stadion (Halle (Saale))
